Unnamed: 0,character,emphasis,volume,part,chapter,value,paragraph,token,lemma,concept,totalpart
250,Natasha,"— Дорого, — сказала Наташа. — Ну, как дети РАДЫ будут и maman. Только напрасно ты мне это купил, — прибавила она, не в силах удержать улыбку, любуясь на золотой с жемчугами гребень, которые тогда только стали входить в моду.",Эпилог,Часть первая,XII,345,"— Дорого, — сказала Наташа. — Ну, как дети рады будут и maman. Только напрасно ты мне это купил, — прибавила она, не в силах удержать улыбку, любуясь на золотой с жемчугами гребень, которые тогда только стали входить в моду.",рады,рад,радость,16
251,Natasha,"— Ежели бы вы мне сказали давно, маменька, я бы тотчас ушла, — сказала она и пошла в свою комнату. Но, проходя мимо диванной, она заметила, что в ней у двух окошек симметрично сидели две пары. Она остановилась и презрительно улыбнулась. Соня сидела близко подле Николая, который переписывал ей стихи, в первый раз сочиненные им. Борис с Наташей сидели у другого окна и замолчали, когда вошла Вера. Соня и Наташа с виноватыми и СЧАСТЛИВЫМИ лицами взглянули на Веру.",Том первый,Часть первая,XI,11,"— Ежели бы вы мне сказали давно, маменька, я бы тотчас ушла, — сказала она и пошла в свою комнату. Но, проходя мимо диванной, она заметила, что в ней у двух окошек симметрично сидели две пары. Она остановилась и презрительно улыбнулась. Соня сидела близко подле Николая, который переписывал ей стихи, в первый раз сочиненные им. Борис с Наташей сидели у другого окна и замолчали, когда вошла Вера. Соня и Наташа с виноватыми и счастливыми лицами взглянули на Веру.",счастливыми,счастливый,счастье,1
252,Natasha,"Пока расстанавливались пары и строили музыканты, Пьер сел с своей маленькой дамой. Наташа была совершенно СЧАСТЛИВА: она танцевала с большим, с приехавшим из-за границы. Она сидела на виду у всех и разговаривала с ним, как большая. У нее в руке был веер, который ей дала подержать одна барышня. И, приняв самую светскую позу (Бог знает, где и когда она этому научилась), она, обмахиваясь веером и улыбаясь через веер, говорила с своим кавалером.",Том первый,Часть первая,XVII,17,"Пока расстанавливались пары и строили музыканты, Пьер сел с своей маленькой дамой. Наташа была совершенно счастлива: она танцевала с большим, с приехавшим из-за границы. Она сидела на виду у всех и разговаривала с ним, как большая. У нее в руке был веер, который ей дала подержать одна барышня. И, приняв самую светскую позу (Бог знает, где и когда она этому научилась), она, обмахиваясь веером и улыбаясь через веер, говорила с своим кавалером.",счастлива,счастливый,счастье,1
253,Natasha,"И Наташа встала на цыпочках и прошлась из комнаты так, как делают танцовщицы, но улыбаясь так, как только улыбаются СЧАСТЛИВЫЕ пятнадцатилетние девочки. Встретившись в гостиной с Соней, Ростов покраснел. Он не знал, как обойтись с ней. Вчера они поцеловались в первую минуту радости свидания, но нынче он чувствовал, что нельзя было этого сделать; он чувствовал, что все, и мать и сестры, смотрели на него вопросительно и от него ожидали, как он поведет себя с нею. Он поцеловал ее руку и назвал ее вы — Соня. Но глаза их, встретившись, сказали друг другу «ты» и нежно поцеловались. Она просила своим взглядом у него прощенья за то, что в посольстве Наташи она смела напомнить ему о его обещании, и благодарила его за его любовь. Он своим взглядом благодарил ее за предложение свободы и говорил, что, так ли, иначе ли, он никогда не перестанет любить ее, потому что нельзя не любить ее.",Том второй,Часть первая,I,66,"И Наташа встала на цыпочках и прошлась из комнаты так, как делают танцовщицы, но улыбаясь так, как только улыбаются счастливые пятнадцатилетние девочки. Встретившись в гостиной с Соней, Ростов покраснел. Он не знал, как обойтись с ней. Вчера они поцеловались в первую минуту радости свидания, но нынче он чувствовал, что нельзя было этого сделать; он чувствовал, что все, и мать и сестры, смотрели на него вопросительно и от него ожидали, как он поведет себя с нею. Он поцеловал ее руку и назвал ее вы — Соня. Но глаза их, встретившись, сказали друг другу «ты» и нежно поцеловались. Она просила своим взглядом у него прощенья за то, что в посольстве Наташи она смела напомнить ему о его обещании, и благодарила его за его любовь. Он своим взглядом благодарил ее за предложение свободы и говорил, что, так ли, иначе ли, он никогда не перестанет любить ее, потому что нельзя не любить ее.",счастливые,счастливый,счастье,4
254,Natasha,"Наташа, не менее гордая тем, что она в первый раз была в длинном платье, на настоящем бале, была еще СЧАСТЛИВЕЕ. Они были в белых кисейных платьях с розовыми лентами.",Том второй,Часть первая,XII,77,"Наташа, не менее гордая тем, что она в первый раз была в длинном платье, на настоящем бале, была еще счастливее. Они были в белых кисейных платьях с розовыми лентами.",счастливее,счастливый,счастье,4
256,Natasha,"Дома еще не спали. Молодежь дома Ростовых, воротившись из театра, поужинав, сидела у клавикорд. Как только Николай вошел в залу, его охватила та любовная поэтическая атмосфера, которая царствовала в эту зиму в их доме и которая теперь, после предложения Долохова и бала Иогеля, казалось, еще более сгустилась, как воздух перед грозой, над Соней и Наташей. Соня и Наташа, в голубых платьях, в которых они были в театре, хорошенькие и знающие это, СЧАСТЛИВЫЕ, улыбаясь, стояли у клавикорд. Вера с Шиншиным играла в шахматы в гостиной. Старая графиня, ожидая сына и мужа, раскладывала пасьянс с старушкой дворянкой, жившей у них в доме. Денисов, с блестящими глазами и взъерошенными волосами, сидел, откинув ножку назад, у клавикорд и, хлопая по ним своими коротенькими пальчиками, брал аккорды и, закатывая глаза, своим маленьким, хриплым, но верным голосом пел сочиненное им стихотворение «Волшебница», к которому он пытался найти музыку.",Том второй,Часть первая,XV,80,"Дома еще не спали. Молодежь дома Ростовых, воротившись из театра, поужинав, сидела у клавикорд. Как только Николай вошел в залу, его охватила та любовная поэтическая атмосфера, которая царствовала в эту зиму в их доме и которая теперь, после предложения Долохова и бала Иогеля, казалось, еще более сгустилась, как воздух перед грозой, над Соней и Наташей. Соня и Наташа, в голубых платьях, в которых они были в театре, хорошенькие и знающие это, счастливые, улыбаясь, стояли у клавикорд. Вера с Шиншиным играла в шахматы в гостиной. Старая графиня, ожидая сына и мужа, раскладывала пасьянс с старушкой дворянкой, жившей у них в доме. Денисов, с блестящими глазами и взъерошенными волосами, сидел, откинув ножку назад, у клавикорд и, хлопая по ним своими коротенькими пальчиками, брал аккорды и, закатывая глаза, своим маленьким, хриплым, но верным голосом пел сочиненное им стихотворение «Волшебница», к которому он пытался найти музыку.",счастливые,счастливый,счастье,4
258,Natasha,"«Давно я ждала тебя», — как будто сказала эта испуганная и СЧАСТЛИВАЯ девочка своей просиявшей из-за готовых слез улыбкой, поднимая свою руку на плечо князя Андрея. Они были вторая пара, вошедшая в круг. Князь Андрей был одним из лучших танцоров своего времени. Наташа танцевала превосходно. Ножки ее в бальных атласных башмачках быстро, легко и независимо от нее делали свое дело, а лицо ее сияло восторгом счастия. Ее оголенные шея и руки были худы и некрасивы в сравнении с плечами Элен. Ее плечи были худы, грудь неопределенна, руки тонки; но на Элен был уже как будто лак от всех тысяч взглядов, скользивших по ее телу, а Наташа казалась девочкой, которую в первый раз оголили и которой бы очень стыдно это было, ежели бы ее не уверили, что это так необходимо надо.",Том второй,Часть третья,XVI,118,"«Давно я ждала тебя», — как будто сказала эта испуганная и счастливая девочка своей просиявшей из-за готовых слез улыбкой, поднимая свою руку на плечо князя Андрея. Они были вторая пара, вошедшая в круг. Князь Андрей был одним из лучших танцоров своего времени. Наташа танцевала превосходно. Ножки ее в бальных атласных башмачках быстро, легко и независимо от нее делали свое дело, а лицо ее сияло восторгом счастия. Ее оголенные шея и руки были худы и некрасивы в сравнении с плечами Элен. Ее плечи были худы, грудь неопределенна, руки тонки; но на Элен был уже как будто лак от всех тысяч взглядов, скользивших по ее телу, а Наташа казалась девочкой, которую в первый раз оголили и которой бы очень стыдно это было, ежели бы ее не уверили, что это так необходимо надо.",счастливая,счастливый,счастье,6
259,Natasha,"После князя Андрея к Наташе подошел Борис, приглашая ее на танцы, подошел и тот танцор-адъютант, начавший бал, и еще молодые люди, и Наташа, передавая своих излишних кавалеров Соне, СЧАСТЛИВАЯ и раскрасневшаяся, не переставала танцевать целый вечер. Она ничего не заметила и не видала из того, что занимало всех на этом бале. Она не только не заметила, как государь долго говорил с французским посланником, как он особенно милостиво говорил с такой-то дамой, как принц такой-то и такой-то сделали и сказали то-то, как Элен имела большой успех и удостоилась особенного внимания такого-то; она не видала даже государя и заметила, что он уехал, только потому, что после его отъезда бал более оживился. Один из веселых котильонов, перед ужином, князь Андрей опять танцевал с Наташей. Он напомнил ей о их первом свиданье в отрадненской аллее и о том, как она не могла заснуть в лунную ночь и как он невольно слышал ее. Наташа покраснела при этом напоминании и старалась оправдаться, как будто было что-то стыдное в том чувстве, в котором невольно подслушал ее князь Андрей.",Том второй,Часть третья,XVII,119,"После князя Андрея к Наташе подошел Борис, приглашая ее на танцы, подошел и тот танцор-адъютант, начавший бал, и еще молодые люди, и Наташа, передавая своих излишних кавалеров Соне, счастливая и раскрасневшаяся, не переставала танцевать целый вечер. Она ничего не заметила и не видала из того, что занимало всех на этом бале. Она не только не заметила, как государь долго говорил с французским посланником, как он особенно милостиво говорил с такой-то дамой, как принц такой-то и такой-то сделали и сказали то-то, как Элен имела большой успех и удостоилась особенного внимания такого-то; она не видала даже государя и заметила, что он уехал, только потому, что после его отъезда бал более оживился. Один из веселых котильонов, перед ужином, князь Андрей опять танцевал с Наташей. Он напомнил ей о их первом свиданье в отрадненской аллее и о том, как она не могла заснуть в лунную ночь и как он невольно слышал ее. Наташа покраснела при этом напоминании и старалась оправдаться, как будто было что-то стыдное в том чувстве, в котором невольно подслушал ее князь Андрей.",счастливая,счастливая,счастье,6
260,Natasha,"Князь Андрей, как все люди, выросшие в свете, любил встречать в свете то, что не имело на себе общего светского отпечатка. И такова была Наташа, с ее удивлением, радостью, и робостью, и даже ошибками во французском языке. Он особенно нежно и бережно обращался и говорил с нею. Сидя подле нее, разговаривая с нею о самых простых и ничтожных предметах, князь Андрей любовался на радостный блеск ее глаз и улыбки, относившейся не к говоренным речам, а к ее внутреннему СЧАСТИЮ. В то время как Наташу выбирали и она с улыбкой вставала и танцевала по зале, князь Андрей любовался в особенности на ее робкую грацию. В середине котильона Наташа, окончив фигуру, еще тяжело дыша, подходила к своему месту. Новый кавалер опять пригласил ее. Она устала и запыхалась и, видимо, подумала отказаться, но тотчас опять весело подняла руку на плечо кавалера и улыбнулась князю Андрею.",Том второй,Часть третья,XVII,119,"Князь Андрей, как все люди, выросшие в свете, любил встречать в свете то, что не имело на себе общего светского отпечатка. И такова была Наташа, с ее удивлением, радостью, и робостью, и даже ошибками во французском языке. Он особенно нежно и бережно обращался и говорил с нею. Сидя подле нее, разговаривая с нею о самых простых и ничтожных предметах, князь Андрей любовался на радостный блеск ее глаз и улыбки, относившейся не к говоренным речам, а к ее внутреннему счастию. В то время как Наташу выбирали и она с улыбкой вставала и танцевала по зале, князь Андрей любовался в особенности на ее робкую грацию. В середине котильона Наташа, окончив фигуру, еще тяжело дыша, подходила к своему месту. Новый кавалер опять пригласил ее. Она устала и запыхалась и, видимо, подумала отказаться, но тотчас опять весело подняла руку на плечо кавалера и улыбнулась князю Андрею.",счастию,счастие,счастье,6
261,Natasha,"«Я бы рада была отдохнуть и посидеть с вами, я устала; но вы видите, как меня выбирают, и я этому рада, и я СЧАСТЛИВА, и я всех люблю, и мы с вами всё это понимаем», — и еще многое и многое сказала эта улыбка. Когда кавалер оставил ее, Наташа побежала через залу, чтобы взять двух дам для фигур.",Том второй,Часть третья,XVII,119,"«Я бы рада была отдохнуть и посидеть с вами, я устала; но вы видите, как меня выбирают, и я этому рада, и я счастлива, и я всех люблю, и мы с вами всё это понимаем», — и еще многое и многое сказала эта улыбка. Когда кавалер оставил ее, Наташа побежала через залу, чтобы взять двух дам для фигур.",счастлива,счастливый,счастье,6
262,Natasha,"— Так весело, как никогда в жизни! — сказала она, и князь Андрей заметил, как быстро поднялись было ее худые руки, чтоб обнять отца, и тотчас же опустились. Наташа была так счастлива, как никогда еще в жизни. Она была на той высшей ступени СЧАСТИЯ, когда человек делается вполне добр и хорош и не верит в возможность зла, неСЧАСТИЯ и горя.",Том второй,Часть третья,XVII,119,"— Так весело, как никогда в жизни! — сказала она, и князь Андрей заметил, как быстро поднялись было ее худые руки, чтоб обнять отца, и тотчас же опустились. Наташа была так счастлива, как никогда еще в жизни. Она была на той высшей ступени счастия, когда человек делается вполне добр и хорош и не верит в возможность зла, несчастия и горя.",счастия,счастие,счастье,6
263,Natasha,"«Как могут они быть недовольны чем-то, — думала Наташа. — Особенно такой хороший, как этот Безухов?» На глаза Наташи, все бывшие на бале были одинаково добрые, милые, прекрасные люди, любящие друг друга: никто не мог обидеть друг друга, и потому все должны были быть СЧАСТЛИВЫ.",Том второй,Часть третья,XVII,119,"«Как могут они быть недовольны чем-то, — думала Наташа. — Особенно такой хороший, как этот Безухов?» На глаза Наташи, все бывшие на бале были одинаково добрые, милые, прекрасные люди, любящие друг друга: никто не мог обидеть друг друга, и потому все должны были быть счастливы.",счастливы,счастливый,счастье,6
264,Natasha,"Наташе казалось, что еще когда она в первый раз увидала князя Андрея в Отрадном, она влюбилась в него. Ее как будто пугало это странное, неожиданное СЧАСТЬЕ, что тот, кого она выбрала еще тогда (она твердо была уверена в этом), что тот самый теперь опять встретился ей и, как кажется, неравнодушен к ней. «И надо было ему нарочно теперь, когда мы здесь, приехать в Петербург. И надо было нам встретиться на этом бале. Все это судьба. Ясно, что это судьба, что все это велось к этому. Еще тогда, как только я увидала его, я почувствовала что-то особенное».",Том второй,Часть третья,XXII,124,"Наташе казалось, что еще когда она в первый раз увидала князя Андрея в Отрадном, она влюбилась в него. Ее как будто пугало это странное, неожиданное счастье, что тот, кого она выбрала еще тогда (она твердо была уверена в этом), что тот самый теперь опять встретился ей и, как кажется, неравнодушен к ней. «И надо было ему нарочно теперь, когда мы здесь, приехать в Петербург. И надо было нам встретиться на этом бале. Все это судьба. Ясно, что это судьба, что все это велось к этому. Еще тогда, как только я увидала его, я почувствовала что-то особенное».",счастье,счастие,счастье,6
265,Natasha,"Старый граф иногда подходил к князю Андрею, целовал его, спрашивал у него совета насчет воспитания Пети или службы Николая. Старая графиня вздыхала, глядя на них. Соня боялась всякую минуту быть лишней и старалась находить предлоги оставлять их одних, когда им этого и не нужно было. Когда князь Андрей говорил (он очень хорошо рассказывал), Наташа с гордостью слушала его; когда она говорила, то со страхом и радостью замечала, что он внимательно и испытующе смотрит на нее. Она с недоумением спрашивала себя; «Что он ищет во мне? Чего-то он добивается своим взглядом? Что, как нет во мне того, что он ищет этим взглядом?» Иногда она входила в свойственное ей безумно-веселое расположение духа, и тогда она особенно любила слушать и смотреть, как князь Андрей смеялся. Он редко смеялся, но зато когда он смеялся, то отдавался весь своему смеху, и всякий раз после этого смеха она чувствовала себя ближе к нему. Наташа была бы совершенно СЧАСТЛИВА, ежели бы мысль о предстоящей и приближающейся разлуке не пугала ее.",Том второй,Часть третья,XXIV,126,"Старый граф иногда подходил к князю Андрею, целовал его, спрашивал у него совета насчет воспитания Пети или службы Николая. Старая графиня вздыхала, глядя на них. Соня боялась всякую минуту быть лишней и старалась находить предлоги оставлять их одних, когда им этого и не нужно было. Когда князь Андрей говорил (он очень хорошо рассказывал), Наташа с гордостью слушала его; когда она говорила, то со страхом и радостью замечала, что он внимательно и испытующе смотрит на нее. Она с недоумением спрашивала себя; «Что он ищет во мне? Чего-то он добивается своим взглядом? Что, как нет во мне того, что он ищет этим взглядом?» Иногда она входила в свойственное ей безумно-веселое расположение духа, и тогда она особенно любила слушать и смотреть, как князь Андрей смеялся. Он редко смеялся, но зато когда он смеялся, то отдавался весь своему смеху, и всякий раз после этого смеха она чувствовала себя ближе к нему. Наташа была бы совершенно счастлива, ежели бы мысль о предстоящей и приближающейся разлуке не пугала ее.",счастлива,счастливый,счастье,6
266,Natasha,"— Что ж, ты рад? — спрашивала Наташа. — Я так теперь спокойна, СЧАСТЛИВА.",Том второй,Часть четвертая,I,129,"— Что ж, ты рад? — спрашивала Наташа. — Я так теперь спокойна, счастлива.",счастлива,счастливый,счастье,7
267,Natasha,"— О? — сказал удивленно дядюшка, глядя вопросительно на Наташу. Наташа с СЧАСТЛИВОЙ улыбкой утвердительно кивнула головой.",Том второй,Часть четвертая,VII,135,"— О? — сказал удивленно дядюшка, глядя вопросительно на Наташу. Наташа с счастливой улыбкой утвердительно кивнула головой.",счастливой,счастливый,счастье,7
268,Natasha,"— Я так рада, так рада! Я уж сердилась на тебя. Я тебе не говорила, но ты дурно с ней поступал. Это такое сердце, Nicolas, как я рада! Я бываю гадкая, но мне совестно быть одной СЧАСТЛИВОЙ, без Сони, — продолжала Наташа. — Теперь я так рада, ну, беги к ней.",Том второй,Часть четвертая,XII,140,"— Я так рада, так рада! Я уж сердилась на тебя. Я тебе не говорила, но ты дурно с ней поступал. Это такое сердце, Nicolas, как я рада! Я бываю гадкая, но мне совестно быть одной счастливой, без Сони, — продолжала Наташа. — Теперь я так рада, ну, беги к ней.",счастливой,счастливый,счастье,7
269,Natasha,"Приехав домой и рассказав матери о том, как они провели время у Мелюковых, барышни ушли к себе. Раздевшись, но не стирая пробочных усов, они долго сидели, разговаривая о своем СЧАСТЬЕ. Они говорили о том, как они будут жить замужем, как их мужья будут дружны и как они будут счастливы. На Наташином столе стояли еще с вечера приготовленные Дуняшей зеркала.",Том второй,Часть четвертая,XII,140,"Приехав домой и рассказав матери о том, как они провели время у Мелюковых, барышни ушли к себе. Раздевшись, но не стирая пробочных усов, они долго сидели, разговаривая о своем счастье. Они говорили о том, как они будут жить замужем, как их мужья будут дружны и как они будут счастливы. На Наташином столе стояли еще с вечера приготовленные Дуняшей зеркала.",счастье,счастие,счастье,7
271,Natasha,"В четвертом акте был какой-то черт, который пел, махая рукою до тех пор, пока не выдвинули под ним доски и он не опустился туда. Наташа только это и видела из четвертого акта: что-то волновало и мучило ее, и причиной этого волнения был Курагин, за которым она невольно следила глазами. Когда они выходили из театра, Анатоль подошел к ним, вызвал их карету и подсаживал их. Подсаживая Наташу, он пожал ей руку выше кисти. Наташа, взволнованная, красная и СЧАСТЛИВАЯ, оглянулась на него. Он, блестя своими глазами и нежно улыбаясь, смотрел на нее.",Том второй,Часть пятая,X,151,"В четвертом акте был какой-то черт, который пел, махая рукою до тех пор, пока не выдвинули под ним доски и он не опустился туда. Наташа только это и видела из четвертого акта: что-то волновало и мучило ее, и причиной этого волнения был Курагин, за которым она невольно следила глазами. Когда они выходили из театра, Анатоль подошел к ним, вызвал их карету и подсаживал их. Подсаживая Наташу, он пожал ей руку выше кисти. Наташа, взволнованная, красная и счастливая, оглянулась на него. Он, блестя своими глазами и нежно улыбаясь, смотрел на нее.",счастливая,счастливый,счастье,8
272,Natasha,"С лица Наташи не сходила улыбка удовольствия. Она чувствовала себя СЧАСТЛИВОЙ и расцветающей под похвалами этой милой графини Безуховой, казавшейся ей прежде такой неприступной и важной дамой и бывшей теперь такою доброй с ней. Наташе стало весело, и она чувствовала себя почти влюбленной в эту такую красивую и такую добродушную женщину. Элен с своей стороны искренно восхищалась Наташей и желала повеселить ее. Анатоль просил ее свести его с Наташей, и для этого она приехала к Ростовым. Мысль свести брата с Наташей забавляла ее.",Том второй,Часть пятая,XII,153,"С лица Наташи не сходила улыбка удовольствия. Она чувствовала себя счастливой и расцветающей под похвалами этой милой графини Безуховой, казавшейся ей прежде такой неприступной и важной дамой и бывшей теперь такою доброй с ней. Наташе стало весело, и она чувствовала себя почти влюбленной в эту такую красивую и такую добродушную женщину. Элен с своей стороны искренно восхищалась Наташей и желала повеселить ее. Анатоль просил ее свести его с Наташей, и для этого она приехала к Ростовым. Мысль свести брата с Наташей забавляла ее.",счастливой,счастливый,счастье,8
273,Natasha,"Она читала и взглядывала на спящую Наташу, на лице ее отыскивая объяснения того, что она читала, и не находила его. Лицо было тихое, кроткое и СЧАСТЛИВОЕ. Схватившись за грудь, чтобы не задохнуться. Соня, бледная и дрожащая от страха и волнения, села на кресло и залилась слезами.",Том второй,Часть пятая,XV,156,"Она читала и взглядывала на спящую Наташу, на лице ее отыскивая объяснения того, что она читала, и не находила его. Лицо было тихое, кроткое и счастливое. Схватившись за грудь, чтобы не задохнуться. Соня, бледная и дрожащая от страха и волнения, села на кресло и залилась слезами.",счастливое,счастливый,счастье,8
274,Natasha,"— Три дня, — сказала Наташа. — Мне, кажется, я сто лет люблю его. Мне кажется, что я никого никогда не любила прежде его. Да и не любила никого так, как его. Ты этого не можешь понять, Соня, постой, садись тут. — Наташа обняла и поцеловала ее. — Мне говорили, что это бывает, и ты, верно, слышала, но я теперь только испытала эту любовь. Это не то, что прежде. Как только я увидала его, я почувствовала, что он мой властелин, а я раба его и что я не могу не любить его. Да, раба! Что он мне велит, то я и сделаю. Ты не понимаешь этого. Что ж мне делать? Что ж мне делать, Соня? — говорила Наташа с СЧАСТЛИВЫМ и испуганным лицом.",Том второй,Часть пятая,XV,156,"— Три дня, — сказала Наташа. — Мне, кажется, я сто лет люблю его. Мне кажется, что я никого никогда не любила прежде его. Да и не любила никого так, как его. Ты этого не можешь понять, Соня, постой, садись тут. — Наташа обняла и поцеловала ее. — Мне говорили, что это бывает, и ты, верно, слышала, но я теперь только испытала эту любовь. Это не то, что прежде. Как только я увидала его, я почувствовала, что он мой властелин, а я раба его и что я не могу не любить его. Да, раба! Что он мне велит, то я и сделаю. Ты не понимаешь этого. Что ж мне делать? Что ж мне делать, Соня? — говорила Наташа с счастливым и испуганным лицом.",счастливым,счастливый,счастье,8
276,Natasha,"Наташа была спокойнее, но не веселее. Она не только избегала всех внешних условий радости: балов, катанья, концертов, театра; но она ни разу не смеялась так, чтобы из-за смеха ее не слышны были слезы. Она не могла петь. Как только начинала она смеяться или пробовала одна сама с собой петь, слезы душили ее: слезы раскаяния, слезы воспоминаний о том, невозвратном, чистом времени; слезы досады, что так, задаром, погубила она свою молодую жизнь, которая могла бы быть так СЧАСТЛИВА. Смех и пение особенно казались ей кощунством над ее горем. О кокетстве она и не думала ни раза; ей не приходилось даже воздерживаться. Она говорила и чувствовала, что в это время все мужчины были для нее совершенно то же, что шут Настасья Ивановна. Внутренний страж твердо воспрещал ей всякую радость. Да и не было в ней всех прежних интересов жизни из того девичьего, беззаботного, полного надежд склада жизни. Чаще и болезненнее всего вспоминала она осенние месяцы, охоту, дядюшку и святки, проведенные с Nicolas в Отрадном. Что бы она дала, чтобы возвратить хоть один день из того времени! Но уж это навсегда было кончено. Предчувствие не обманывало ее тогда, что то состояние свободы и открытости для всех радостей никогда уже не возвратится больше. Но жить надо было.",Том третий,Часть первая,XVII,180,"Наташа была спокойнее, но не веселее. Она не только избегала всех внешних условий радости: балов, катанья, концертов, театра; но она ни разу не смеялась так, чтобы из-за смеха ее не слышны были слезы. Она не могла петь. Как только начинала она смеяться или пробовала одна сама с собой петь, слезы душили ее: слезы раскаяния, слезы воспоминаний о том, невозвратном, чистом времени; слезы досады, что так, задаром, погубила она свою молодую жизнь, которая могла бы быть так счастлива. Смех и пение особенно казались ей кощунством над ее горем. О кокетстве она и не думала ни раза; ей не приходилось даже воздерживаться. Она говорила и чувствовала, что в это время все мужчины были для нее совершенно то же, что шут Настасья Ивановна. Внутренний страж твердо воспрещал ей всякую радость. Да и не было в ней всех прежних интересов жизни из того девичьего, беззаботного, полного надежд склада жизни. Чаще и болезненнее всего вспоминала она осенние месяцы, охоту, дядюшку и святки, проведенные с Nicolas в Отрадном. Что бы она дала, чтобы возвратить хоть один день из того времени! Но уж это навсегда было кончено. Предчувствие не обманывало ее тогда, что то состояние свободы и открытости для всех радостей никогда уже не возвратится больше. Но жить надо было.",счастлива,счастливый,счастье,9
